Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
406.0,301.0,100.0,4.0,2.4431422461661683,2.9201775157115497,7.501359917063715,1.0,0.5522709515952138
233.0,312.0,107.0,3.0,2.5089155380678823,3.5369970121855983,8.452893781080112,1.0,0.6770484699934421
258.0,324.0,100.0,4.0,3.985672976851881,4.881469644307416,8.637480158631853,1.0,0.7530903474413274
456.0,305.0,100.0,1.0,1.5678100794907892,2.277332682241936,7.517027009419976,0.0,0.5950566784316536
243.0,324.0,115.0,2.0,3.4644202034212506,3.2176349180496997,8.831267498144507,0.0,0.7156621763986311
30.0,310.0,99.0,2.0,1.5,2.0,7.3,0.0,0.54
318.0,301.0,99.0,1.0,0.8497107654986726,2.389067261453174,7.957308805885122,1.0,0.5672240491157616
184.0,313.0,110.0,4.0,3.989672470625996,4.032470707252008,8.885185535028223,0.0,0.7763019284386905
23.0,327.0,114.0,4.0,4.9372277179356985,4.995765361766926,9.684726205668625,0.0,0.9768430004413045
82.0,339.0,119.0,3.0,4.863261285480532,4.99918776731007,9.627218707816905,1.0,0.9652786488788068
257.0,309.0,97.0,4.0,4.0729706967619705,4.010323325018389,8.52781331598943,1.0,0.767911285053973
383.0,324.0,110.0,4.0,4.5,4.0,9.15,1.0,0.82
261.0,327.0,107.0,4.0,5.0,3.409743777923846,9.03318327066495,0.0,0.8578725957348633
228.0,311.0,109.0,2.0,3.4756871339406654,3.035081433986308,8.451098388411236,1.0,0.6474656900837237
338.0,331.0,118.0,5.0,5.0,5.0,9.628307626511267,1.0,0.9553621858475164
226.0,295.0,99.0,2.0,2.4362803471820693,2.523463765599196,7.959127375746864,1.0,0.6176552281282912
453.0,326.0,116.0,3.0,4.8728631563927,3.423301939601946,9.59226580750798,0.0,0.9070115479932824
264.0,323.0,111.0,2.0,2.5075647503203844,1.559833491865996,8.77446085801461,1.0,0.6606080449272637
293.0,301.0,98.0,3.0,1.0723207433411897,2.1613232969228022,8.064816016116742,1.0,0.5250078974613954
114.0,318.0,109.0,3.0,4.19275758512596,3.4419393909535296,8.656928965142894,0.0,0.7128378524559231
264.0,324.0,110.0,4.0,2.56247207970382,1.5593393595752123,8.70206850303733,0.0,0.6991187304605669
260.0,331.0,119.0,4.0,4.830383790949024,4.417519123584602,9.48294692354757,0.0,0.911707695452734
133.0,308.0,105.0,5.0,3.4843004106026103,3.553950964686006,8.423724677476732,0.0,0.7500573313886969
277.0,328.0,111.0,5.0,5.0,4.477008999612199,9.52869456402082,0.0,0.8787599354641041
85.0,339.0,114.0,5.0,4.595252146012158,4.368795267391649,9.433531073021635,0.0,0.9352897700095648
28.0,297.0,96.0,3.0,1.5365166245857025,2.5299394425032853,7.528481837627001,0.0,0.4520874094843032
500.0,326.0,113.0,4.0,4.47117452274488,4.644821179383156,9.17748452155819,1.0,0.8409886705101492
60.0,309.0,103.0,1.0,1.936723326450742,1.9380558041658464,8.105028413180445,0.0,0.4346450981431033
168.0,313.0,103.0,4.0,2.1199454071838515,2.935846002475592,8.352440456069182,1.0,0.6346753793675234
348.0,299.0,93.0,2.0,0.9759553223860362,0.9450879038147836,7.189407632283277,1.0,0.4496719618187626
320.0,327.0,113.0,4.0,3.5,3.0,8.69,1.0,0.8
99.0,332.0,119.0,5.0,5.0,4.247039611355256,9.226571417339263,1.0,0.890591604505085
327.0,299.0,99.0,4.0,2.0298322455101685,1.923251960965991,7.920875244842691,1.0,0.6528022571122039
351.0,317.0,109.0,2.0,3.0565464415127064,3.402947572783865,8.364791326088266,0.0,0.7731137376854983
189.0,329.0,116.0,5.0,4.320609018748566,3.3681741705701382,9.308301868209146,0.0,0.932180333036785
399.0,313.0,101.0,3.0,3.413701450067759,4.024959577595776,8.717683130566835,1.0,0.6925124346543489
423.0,322.0,111.0,4.0,3.6661861488503393,2.358572667169936,9.235530031520238,1.0,0.69393317275259
185.0,316.0,106.0,2.0,2.5,4.0,8.32,0.0,0.72
176.0,320.0,111.0,5.0,4.578866477790734,3.417220237232748,8.871966906819534,1.0,0.8237391913035511
405.0,311.0,99.0,4.0,2.0724192775745016,2.5436889674633854,7.546939747459665,1.0,0.6299435499985847
293.0,302.0,99.0,2.0,1.0,2.0,7.97,0.0,0.56
463.0,306.0,104.0,3.0,3.010307202471662,2.9928270160807307,7.978112751497667,1.0,0.6294907411270932
360.0,319.0,107.0,1.0,2.0588482663145133,1.4962915835719846,8.657696148853356,0.0,0.802456370921599
487.0,319.0,102.0,3.0,2.5,2.5,8.37,0.0,0.68
195.0,315.0,109.0,3.0,3.4049753715766413,2.9293286940539893,8.857526323518915,1.0,0.7821907822133748
51.0,314.0,99.0,4.0,2.543143460773203,4.578650411320062,8.175596748022317,1.0,0.7723444186135967
26.0,339.0,120.0,5.0,4.43998981346368,4.365656424097998,9.731426019462535,0.0,0.941733278476378
439.0,317.0,109.0,1.0,2.5856617973510554,3.540786976768456,8.69257705088729,0.0,0.7077417616079089
36.0,321.0,110.0,5.0,5.0,4.932875802992513,9.375783786559078,0.0,0.86389644276131
182.0,304.0,106.0,1.0,2.6373504560641736,2.5084983243034253,8.339615703568281,0.0,0.6875318809841471
228.0,312.0,110.0,1.0,3.591689346922597,2.900026939393651,8.574425737266141,1.0,0.6043269217856295
426.0,324.0,112.0,5.0,4.072404354493383,4.989355121363126,10.0,0.0,0.9092729227797204
463.0,306.0,104.0,5.0,2.8621672709588557,3.057395761293322,8.079214895114164,0.0,0.6005952473309054
120.0,328.0,105.0,5.0,3.0204178016575094,3.607902670461321,8.685779270045506,1.0,0.7027306570668599
111.0,306.0,108.0,5.0,3.160267126213001,3.060676860429147,8.459706141199813,0.0,0.5812110619081505
145.0,325.0,110.0,3.0,2.971007199610665,3.266360198887975,8.933187704554392,1.0,0.7817186740311616
375.0,313.0,105.0,1.0,2.1448161328048885,2.6672263423989038,7.3815304754963265,1.0,0.4007328171834187
87.0,315.0,106.0,2.0,4.440042204731945,3.518959481570036,8.250282236167333,1.0,0.7312479603048505
7.0,322.0,108.0,2.0,3.024148985019372,3.9556240123559614,8.24759198382853,0.0,0.7353411184969285
308.0,326.0,111.0,3.0,4.0010344098142365,4.12958146521583,9.004109823770046,1.0,0.8085476977625177
256.0,306.0,112.0,5.0,4.031857982371556,4.548068338883912,8.344558334175694,0.0,0.7908753383882736
304.0,323.0,107.0,4.0,3.541985799349741,3.69088305002224,8.541842478688336,1.0,0.7292660825840324
218.0,320.0,108.0,4.0,4.008463404247797,4.0885486762378,9.112514653833212,0.0,0.8576416149231263
130.0,333.0,116.0,5.0,4.959485457518765,5.0,9.237390953703992,1.0,0.902661693235494
149.0,339.0,115.0,5.0,4.058920253083032,3.545664260272739,9.858042084214482,1.0,0.9688346646909975
295.0,316.0,101.0,3.0,2.3265871116245824,1.915534340548389,8.32314877464649,1.0,0.6207900466305061
449.0,311.0,109.0,2.0,2.4092402676376192,4.002046090030047,9.108308931322735,1.0,0.7534427676499323
52.0,310.0,99.0,1.0,1.426402175755729,3.4689854944071348,7.906632339516691,0.0,0.5986511112825067
445.0,324.0,113.0,5.0,4.2943849013975255,4.935722560084426,9.229407484626655,1.0,0.9085416454292522
45.0,325.0,111.0,5.0,4.544637563768883,3.9242110894236872,9.435727359871134,1.0,0.8985891624276072
132.0,304.0,106.0,4.0,5.0,4.577916815713954,8.733489351629109,1.0,0.7756480774097273
120.0,327.0,104.0,4.0,2.967172882027417,3.501149871225917,8.760429880492762,1.0,0.7038957259133083
125.0,302.0,107.0,3.0,2.46185087507575,3.119908759810857,8.323393369091779,0.0,0.5608973354720266
163.0,317.0,109.0,3.0,3.1166417580776797,3.028293455907482,8.428280554993153,1.0,0.6797897089316534
91.0,317.0,106.0,3.0,4.057348862977078,4.0397647137803006,7.875589544865387,1.0,0.6455702032993467
319.0,323.0,111.0,4.0,2.430485783595943,2.00997892771058,8.743672754740809,0.0,0.7686811361809319
35.0,333.0,112.0,5.0,3.858404351646372,4.788358206679417,9.856193511481754,0.0,0.9733187229553372
369.0,296.0,91.0,1.0,2.154149814684642,1.9961670814533048,7.785523507157655,1.0,0.4825185392723
190.0,323.0,112.0,5.0,5.0,5.0,8.963238178215239,1.0,0.9109722161498118
277.0,327.0,114.0,4.0,5.0,4.646595880499338,9.473637161697452,1.0,0.8803854315053321
459.0,311.0,99.0,1.0,3.227435654988476,3.1270485938565,8.512126734277196,1.0,0.6891724227145525
123.0,311.0,107.0,5.0,1.5384141744091215,2.479939699629901,8.306837893015658,1.0,0.5792253746209355
51.0,312.0,97.0,3.0,2.4755040451646524,4.449252727248575,8.416099149572434,1.0,0.775914594525212
309.0,311.0,108.0,3.0,3.3421160552777414,2.9691557364349164,8.538327510452973,1.0,0.726816116322188
434.0,316.0,111.0,4.0,3.934745742635661,4.8859071187620815,8.612218611330066,1.0,0.7195744971287108
332.0,311.0,105.0,2.0,2.942698130787216,2.10604838836998,8.281891913370327,1.0,0.7368885851818635
49.0,321.0,107.0,4.0,3.5536891363097,4.957960766288742,9.020365227652944,1.0,0.8204659201139951
467.0,313.0,97.0,3.0,3.4480801556539102,4.505764502740522,8.80004442665258,1.0,0.68801684326071
304.0,322.0,106.0,4.0,3.518640110322153,3.3886638638516606,8.511949931675785,0.0,0.7138240871313253
27.0,323.0,108.0,5.0,4.610788973589481,3.516306419343215,8.826694053716398,0.0,0.7829108924345234
275.0,315.0,99.0,1.0,2.0026613167303067,2.3887763761969047,7.780885463562979,0.0,0.5912190404481596
22.0,325.0,114.0,4.0,3.065363781520994,2.124861238538988,8.359406033925989,0.0,0.6634551129159599
388.0,305.0,104.0,1.0,1.9713606407456887,3.675895392282312,8.115572102873546,0.0,0.5474831959706661
212.0,327.0,110.0,3.0,4.957644615092529,4.075784688990244,9.109318864851218,0.0,0.8515450823877231
332.0,310.0,105.0,3.0,2.9377784382886243,2.023283449800981,8.14670793001926,0.0,0.7338820633902536
332.0,312.0,104.0,1.0,3.096387010553827,2.021041135020799,8.007911462995143,1.0,0.7704487132998897
175.0,319.0,110.0,3.0,3.892140605827093,4.050260940094141,9.066507406782488,0.0,0.9184808325936764
223.0,325.0,114.0,4.0,4.606217266579712,4.068424694583415,8.966116194446249,0.0,0.7708739157929098
64.0,315.0,106.0,2.0,4.156877606230376,2.904164192143645,8.6093598820991,1.0,0.5887637358483306
27.0,320.0,107.0,5.0,4.307562192021586,3.644332626264781,9.018055096039276,1.0,0.7616461415750863
262.0,312.0,104.0,2.0,3.3925099245798185,4.033916640124597,8.141501094228788,1.0,0.7133362984155384
78.0,300.0,100.0,2.0,2.996768544081106,2.1846650283840114,8.224196814656452,0.0,0.6297397515527071
32.0,327.0,103.0,2.0,3.9204785317462263,3.972880083679455,8.207261336012659,0.0,0.7230146845521143
400.0,331.0,117.0,5.0,5.0,4.077734763162874,9.66729363997496,1.0,0.9640768483063852
455.0,310.0,106.0,2.0,3.00429093166975,3.60301490423264,8.049236928007929,1.0,0.7173812339023189
167.0,301.0,103.0,3.0,3.7093728831574047,4.989181120483562,8.408346165888302,1.0,0.6690879142074574
380.0,309.0,97.0,2.0,2.506568968192177,2.872933097287352,8.61382081903611,0.0,0.695286298827877
151.0,334.0,112.0,3.0,4.114643013245464,3.903494584473167,9.400407853773096,1.0,0.9521989632588136
61.0,310.0,99.0,2.0,3.173684579781952,3.042015094578277,7.895183537747725,1.0,0.4916401749340808
108.0,338.0,115.0,4.0,3.597109153444943,4.359285908100036,9.67959990121406,1.0,0.9239917088296016
167.0,303.0,99.0,4.0,3.5011036035591365,5.0,8.334099084890253,1.0,0.6405855670387406
184.0,313.0,108.0,3.0,3.975076581327214,3.749184759119876,8.779829802169946,1.0,0.768547325559524
356.0,316.0,104.0,1.0,2.082062751175855,3.5457580277633256,8.15339327546117,0.0,0.6948667701754164
256.0,306.0,109.0,5.0,4.042431152406068,4.508843820229951,8.258965379374146,1.0,0.7793229659964285
43.0,314.0,104.0,3.0,2.53753291071335,1.963225634540674,8.334729038458228,1.0,0.5315232250822818
480.0,323.0,110.0,4.0,4.564278940947657,4.012711147650815,8.956427866327811,1.0,0.7427547248295661
319.0,322.0,111.0,4.0,2.257874454427349,2.081296282763282,8.896984648721046,0.0,0.7927579754525138
358.0,300.0,102.0,2.0,3.4004213150522675,3.568315782045787,7.937913867776926,0.0,0.7046835151438555
47.0,327.0,113.0,4.0,3.987807069014196,4.970582217785704,9.369080039120892,0.0,0.8886843066832979
51.0,313.0,97.0,2.0,2.414831634302917,4.591246749462698,8.328636784797759,0.0,0.7418772564807685
414.0,317.0,101.0,3.0,3.047265343755259,2.0522580617741286,7.958659615475749,0.0,0.48322164905207
49.0,318.0,109.0,4.0,3.6031153444913766,5.0,8.968807848258134,1.0,0.8179674284971657
118.0,289.0,103.0,4.0,2.069104156353556,2.4497513649835057,7.314355208530601,0.0,0.470228482833572
16.0,315.0,104.0,2.0,3.4526742177485934,2.46212825735987,8.336673679986776,1.0,0.5523238960389901
25.0,336.0,119.0,4.0,3.9716569890704343,3.600029897010393,9.852499695655895,0.0,1.0
420.0,308.0,101.0,1.0,1.96572790960493,3.671977085285606,7.896888647291141,1.0,0.5916968567902643
181.0,299.0,102.0,2.0,3.7138690575889592,3.069317393478181,8.265271111182802,1.0,0.7239482660652198
418.0,317.0,102.0,3.0,3.4542218825951974,2.0775193158495115,7.656334687063954,0.0,0.5222416524427976
357.0,327.0,108.0,2.0,3.618506242090932,4.067456966421839,8.805849344730579,1.0,0.7905162522025818
344.0,304.0,102.0,3.0,2.361298505492395,3.5360017984283774,8.049651121489017,1.0,0.5900589546612881
81.0,313.0,104.0,4.0,1.7903223131058796,3.1288393276209177,7.92129393349491,1.0,0.49506635944419
125.0,302.0,105.0,5.0,2.365413693624612,2.9311427244904,8.546739570293145,1.0,0.5869371104586806
451.0,319.0,112.0,5.0,3.293089507953704,4.503997718421715,8.736008481248776,1.0,0.8113570252283363
46.0,322.0,110.0,5.0,5.0,4.0,9.1,1.0,0.88
102.0,310.0,105.0,1.0,2.492732636116681,2.862305631317056,8.102806120105782,1.0,0.6644729275183112
315.0,304.0,105.0,2.0,3.098568522041933,3.982208803634968,8.04585253311641,0.0,0.6666710878733819
224.0,308.0,108.0,2.0,2.8415032365276027,4.2292570810372245,8.48246545757008,0.0,0.7003023189181572
361.0,321.0,110.0,4.0,4.191094884522516,4.934925843133423,8.567585692848654,1.0,0.856465033045347
496.0,331.0,106.0,5.0,4.555006065457632,3.9437859166504823,9.003420224218846,0.0,0.8640163005544962
139.0,326.0,116.0,2.0,4.45672913706556,2.814692234971432,9.245538179236584,0.0,0.7834746715400475
154.0,324.0,104.0,2.0,3.0590639647652837,3.9856996569392176,8.844834165104823,0.0,0.7507537741404509
242.0,317.0,103.0,1.0,2.5063126690505197,1.7474197526992614,8.163942771277839,0.0,0.6640013897222732
44.0,331.0,117.0,4.0,4.425998247059487,3.9545867149402327,9.340681235498934,1.0,0.867187813368464
232.0,316.0,106.0,4.0,3.657698437256042,2.4037944179763047,8.429278970737053,0.0,0.7558445741484958
196.0,306.0,106.0,1.0,3.015869517432926,3.4581616829233304,8.598010930347659,1.0,0.7797942353279931
264.0,324.0,113.0,2.0,2.3687003029209563,1.3179661036851391,8.682304213376058,0.0,0.7195215264568704
492.0,297.0,99.0,4.0,3.2520465327695303,3.429491070503192,7.820722953166121,0.0,0.5576857691860312
369.0,298.0,91.0,1.0,1.986472947745605,1.8439729205624416,7.694261012657572,1.0,0.5336592998087527
390.0,319.0,105.0,4.0,3.495228190943337,3.9806013125659376,8.544300877908029,0.0,0.7832694806535946
14.0,308.0,107.0,2.0,4.186557732639532,2.961270984506163,8.077643470872681,1.0,0.6180879073209109
146.0,318.0,113.0,2.0,1.840831765648613,2.602490730409901,8.738111993696398,1.0,0.7998956623658701
322.0,323.0,103.0,2.0,3.941752983667452,3.8998681482063873,8.453102856382813,1.0,0.7261887264980775
428.0,309.0,101.0,4.0,3.446699979969247,4.929496267303732,8.648875710194254,1.0,0.7263189279977261
312.0,328.0,108.0,5.0,4.397409880195497,3.894411074482903,9.298172609044776,1.0,0.8401376959196772
301.0,307.0,106.0,2.0,2.6572860742662554,2.4921711184514224,7.881812387163974,0.0,0.6648276076764512
330.0,297.0,94.0,3.0,2.405153384165262,1.4897945598821776,7.953725241921871,1.0,0.4538137895012419
340.0,322.0,107.0,5.0,3.544853052747011,3.98373276303612,8.655351716239267,1.0,0.8002422518566461
339.0,322.0,106.0,4.0,4.015207621546792,3.982898827310657,8.731841284455399,0.0,0.807015239673037
282.0,317.0,109.0,3.0,4.0832576413028745,4.3889475116033285,9.036011428296954,0.0,0.7912982612385175
409.0,295.0,99.0,3.0,2.02853377806689,4.125809183605051,7.716623212936834,1.0,0.5721160740376796
191.0,324.0,112.0,4.0,4.555608979749835,4.080045458580115,9.179576302746083,0.0,0.8954884615200254
389.0,295.0,97.0,3.0,1.2900092295725798,1.9492923704968328,7.674986587739914,0.0,0.4945539144601609
225.0,304.0,105.0,2.0,3.05091101252193,1.996680518838425,8.101277901958227,0.0,0.6858205513488593
309.0,311.0,107.0,3.0,3.5973016841899432,3.036216273804469,8.557594102827853,0.0,0.6897912902371317
409.0,297.0,100.0,4.0,2.086062248267617,3.968002204398244,7.585649027023978,0.0,0.6183278878990061
273.0,295.0,95.0,1.0,1.6263122118534628,1.5570647868651035,7.829669114064393,0.0,0.4776437509096848
350.0,313.0,101.0,4.0,2.364930074957874,3.112898704046674,7.96802683805678,0.0,0.6183424644854222
274.0,312.0,97.0,1.0,1.0473294921173033,1.534283638741146,8.032061973738621,1.0,0.4807399812362622
281.0,312.0,101.0,3.0,4.530687069607123,3.8381083236826288,8.699093131358147,1.0,0.7023469252578076
199.0,311.0,103.0,3.0,4.601434334961929,4.496285483754554,8.471806666005225,1.0,0.7186184541719086
228.0,310.0,112.0,3.0,3.654637590470755,2.982383870105575,8.57659699084961,1.0,0.6399597933482464
346.0,315.0,96.0,2.0,1.459784490683869,2.051298256264628,7.400434609902061,0.0,0.5101292454963845
401.0,301.0,100.0,2.0,3.4917764642583697,3.112046460197468,8.185934917159658,1.0,0.6374961554675278
5.0,313.0,103.0,3.0,2.0642825494825177,2.9738748561707946,8.04714068654213,1.0,0.6790041430797762
203.0,340.0,120.0,5.0,4.580907759119005,4.468458527031359,9.97624938517491,0.0,0.9757955786771426
140.0,318.0,107.0,1.0,3.357664500081804,3.4805804825411406,9.095552816374992,0.0,0.7898448268659487
105.0,326.0,114.0,4.0,3.730163398026634,3.0246515537485736,8.86973261008429,1.0,0.7350071508265187
274.0,311.0,98.0,1.0,0.8145017748571255,1.5039629829607857,7.996980661610597,1.0,0.488580426333122
178.0,318.0,111.0,3.0,3.548012243099772,3.6439897338721954,9.1635174399933,0.0,0.7889652860439065
158.0,308.0,104.0,2.0,1.8434598355677323,2.3382679006039835,8.465949813211127,0.0,0.62492897457065
283.0,312.0,106.0,2.0,3.892367083922328,3.561660659442018,8.835466161380733,0.0,0.7923648774139188
272.0,299.0,98.0,2.0,1.554479480339016,1.9247288114065808,7.6859652018169,0.0,0.541916700479547
253.0,316.0,100.0,2.0,2.482418814136956,3.468477886737713,8.46123812402308,0.0,0.6935994404245496
5.0,314.0,102.0,3.0,1.8956483886959272,2.906820570813419,8.321218951349373,0.0,0.6435740449855588
100.0,324.0,113.0,4.0,4.020543570706128,4.144514148165887,8.97660046549266,0.0,0.7951963112584176
167.0,303.0,101.0,3.0,3.483119717274721,5.0,8.238182206604904,0.0,0.6483624112696758
78.0,300.0,101.0,1.0,3.1338880384457006,1.890641998004374,8.230119695304031,0.0,0.6380810223258413
361.0,322.0,109.0,3.0,4.044781674119026,4.896620072698574,8.663117743144024,0.0,0.8253791073524339
2.0,322.0,106.0,5.0,4.065272559352351,4.447408368421568,8.853209431124485,1.0,0.7567760501829538
185.0,318.0,106.0,1.0,2.364353736677045,3.969858858380341,8.194991601161602,0.0,0.6961900941749462
231.0,312.0,104.0,3.0,4.045254775860225,4.355453478214492,8.628120166071051,1.0,0.6927235176017402
116.0,310.0,104.0,4.0,4.558021601704651,4.44785295844079,9.139369370413249,0.0,0.6543681734525937
392.0,317.0,106.0,4.0,2.0680273569302754,2.974298979644024,8.565391047360729,1.0,0.7041612683897989
392.0,317.0,105.0,4.0,1.910186563508388,3.119998399350836,8.477358877608351,1.0,0.7011612243178307
220.0,311.0,104.0,4.0,3.596779529062543,3.579406789537772,8.524295269177994,1.0,0.721745154642366
97.0,305.0,101.0,2.0,2.978893433125035,3.135223611158551,8.109685638168807,1.0,0.4524372818146179
274.0,310.0,97.0,1.0,1.0440958319630074,1.474024731202093,7.886678843103196,1.0,0.511539451872324
461.0,318.0,105.0,4.0,4.071512782876167,4.383747072333176,8.482491219912834,0.0,0.7683561245529784
186.0,328.0,112.0,4.0,4.552500127610424,4.590611884125298,9.073368510163036,0.0,0.8712620294743274
327.0,297.0,100.0,4.0,2.1419927741801006,1.8532725659691387,8.103177787545286,0.0,0.663917947346311
148.0,326.0,113.0,4.0,3.11341705854039,2.864379574738542,9.138499097411868,1.0,0.8508601788506556
407.0,320.0,101.0,5.0,3.130923849598924,2.4643940773770683,8.109118541314972,1.0,0.5933305947023534
406.0,303.0,100.0,3.0,2.6280909401207304,2.898909847525967,7.392281765636087,0.0,0.5248495524227008
105.0,325.0,111.0,4.0,3.515274756844464,3.068075298201364,9.07787723374548,0.0,0.7732256108177911
409.0,296.0,100.0,4.0,1.7845706416146934,3.965770704567775,7.641118071721896,0.0,0.5716531986400777
148.0,326.0,112.0,3.0,3.16716107265706,2.9953487382967867,9.099981017591618,0.0,0.8104414778745089
303.0,323.0,104.0,1.0,3.0802192361364797,3.018123772361974,8.506738236932348,0.0,0.6336675917512854
165.0,329.0,109.0,4.0,4.44445128133419,3.916696144049791,9.028599903803505,0.0,0.8040160444534579
196.0,306.0,107.0,3.0,2.9781720269258263,3.6598641388176105,8.542765583015374,0.0,0.7420772503523969
